Cdh1	Cdh5	Egfl7	Ets1	Ets2	Etv6	Fli1	FoxH1	FoxO4	Gata1	Gfi1	Gfi1b	HbbbH1	Hhex	HoxB2	HoxD8	Itga2b	Kdr	Kit	Ldb1	Lmo2	Lyl1	Mecom	Meis1	Mitf	Myb	Notch1	Pecam1	Procr	Runx1	Sox17	Sox7	Tal1	Tbx20	Tbx3
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	1	1	1
1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	0	1
0	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	1	0	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1
0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	0	1	1	1	1	1
0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	1	1	1	0	1	1	0	0	0	0	1	1	1	0	1	1	1	0	1
0	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0
0	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	0
0	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1	1	1	1	1
0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	1	1	0	1	0	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0
0	0	1	0	1	1	1	1	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1
0	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	1	1	1
0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0
0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0
0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1
0	0	1	0	1	1	1	1	1	0	0	1	1	1	0	0	0	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1
0	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1
0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	1	0	0	1	1	1	0
1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1
0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1
0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0
0	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	1	0	1	1	1	1	1
0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	1	0	1	0	0	1	1	1	0
0	1	1	1	1	1	1	0	1	0	0	1	0	1	0	0	0	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	1	1
0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	1	1	0	0	1	1	1	1	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	1	1	1
0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1
0	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	1	0
0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1
0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1
0	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	0	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0
0	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	1	1	1	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1
0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	0	1
0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	1	1	0	0	1	0	0	1	0	1
0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	1	1	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	0	1	0	0	1	1	0	1	0	1	1	1	1
0	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0
0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	0	1	0	0	1	1	1	0	1	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	1	0	1	0	0	1	1	0	1	1	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	1	1	1	1
0	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	0	0	1	1	1	1	1
0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1
0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	1	0	0	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	1	1	1	0	1	1	1	0	1
0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	1	0	1	1	1	0	0	1	1	1	1	1
1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	1	1	1	1	1	0	0
0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1
0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	1	1	0	1	1	1	1	1
0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	1	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0
0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1
0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	1	1	1	0	1	1	1	0	0
0	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	1	0	0	0	1	1	0	1	1	1	1	0	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	0	1	0	0	1	1	1	0	1	1	1	0	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1
0	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	1	0	1	1	1	0	0	1	1	1	1	1
0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	0	1
0	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1
0	0	1	1	1	1	0	1	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	0	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0	0
0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0
0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	0	0	0	1	1	1	0	0	0	1	1	1	1
0	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1	0
1	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0
0	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	0	1	0	1	0	0	1	1	0	1	1	1	1	0	1
0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1	0	1	1	1	1	0	1
0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1	0	1	0	1	1	1	1	1
1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1
0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0
0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0
0	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0	1	1	0	1	0	1	1	0	0
0	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1
0	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	1	0	1	0	1	1	0	0	0	1	1	1	0	0
0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1
0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1
1	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	0
0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	0	0
0	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	0	0
0	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
0	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0
0	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	0	0
0	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	0	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0	0
0	0	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	0	0	1	1	1	0
0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
0	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	1	0	1	1	1	1	1
0	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1
0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1
0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1
0	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0
0	1	1	1	1	1	1	0	1	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	0
0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1
0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	0
0	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1
0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0
0	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	0	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1
0	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	1	1	0	1	0	0	0	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	0	1	0	0	1	1	0	1	0	1	1	1	1
0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1
0	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	1	1
0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0
0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	0	0	1	0	0	0	1	1	0	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0
0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1
0	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	0
0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	1	0	1	1	1	0	0
0	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	1	0	1	1	1	0	0
0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1
0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	0	0	1	1	1	1
0	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	0	1
0	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	1	1	0
0	1	1	0	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1
0	1	1	0	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	1	1	1	1	0
0	1	1	0	1	1	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	1	0	1	1	0	1	0	1	1	1	0	0
0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	0
0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	0
0	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0
0	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	0	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0
0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1
0	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0
0	1	1	1	1	1	1	0	1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	0	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	0	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0
0	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	1	0	1	0	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	1	1	0	0
0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	0	0	1	1	1	1	0
0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	0	0
0	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	1	0	1	1	0	0	1	1	1	0	0	1	1	1	1	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	0	0
0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	0	1
0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	0	0
0	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	1	1	1	1	0	1	0	1	0	1	1	0	0	0	1	1	1	0	0
1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	1	0	1	0	0	0	1	1
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0
0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	1	1	1	1	1
0	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0
0	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1
0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0
0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0
1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1
0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	0	1	1	1	1
0	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1
0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	0	1
